Kara Gözünün Hasretinden,Renklensin,Lan,İmdadım,Cehennemin Dibi,Gülü Sevdim Dikeni Battı,Söyleme,Yoksun,Bir İmkansız Var,Daha Nasıl Sevebilirim,Bir Gün Ol Yerimde,Yansıma,Yüreğim Ağlar,Kapalı Kapılar,Bir Şehri Sevmek,İntihar Saatler,Acı Veriyor,Kafandan Bunu Çıkar,Sen Bir Aysın,Uzağım,Yakışıklı,Helal,Yangın,AĞLATIR,İmkansız Bir Aşk Denir,Kehribar,Sensin O,Ayrı Gitme,Ayyaş,Ateşe Düştüm,Gülüşüne Yanıyorum,Olmuşum Leyla,Saygı Duruşu,Anıları Yak,Numaracı,Başıma Belasın,Aşktan Giderken,Görmem Böylesini,Gitme,Bitter,Unutamıyorum,Sor,Manolya,Seviyo muyuz?,Tanrım Reva Mı,Nefes,Yaz Gülü,Harcandıkça,Geri Dönemedim,Sahi
Haram Geceler,Issızlığın Ortasında,Yuh Yuh,Gökdelenler,Koma,Tukenecegiz,Eğri Büğrü,Kadınım,Çektir Git,Tek Başına,Olduramadım,Rüyalarda Buluşuruz,Yine Yol Göründü Gurbete,Mazi Kalbimde Bir Yaradır,Gül Güzeli,Sorma,Gönül Dağı - Live,Seni Kimler Aldı,Gitme Sana Muhtacım,Uçtu Uçtu - Live,Kaderimin Oyunu,Yaz Yaz Yaz,Öyle Sarhoş Olsam ki,Bir Sevmek Bin Defa Ölmek Demekmiş,Sarı Çizmeli Mehmet Ağa,Her Şeyi Yak,Kum Gibi,Yalnızlık Senfonisi,Sultan-ı Yegâh,Masum Değiliz,Dokunma,Uykusuz Her Gece,Nikah Masası - Düğüm Salonu Orjinal Film Müziği,Dilek Taşı,Neredesin Sen,Tamirci Çırağı,Gönül,Ver Bana Düşlerimi,Anma Arkadaş,Ceviz Ağacı,Nem Kaldı,Bir Araya Gelemeyiz,Lambaya Püf De,Arapsaçı,Değer Mi?,Bir Çocuk Sevdim,Böyle Ayrılık Olmaz,Yolcu,Cemalim,Yolcu Yolunda Gerek,Beni Vur,Affet,Aşk Kitabı,Namus Belası,Tek Başına,Sevda Çiçeği,Serserim Benim,Erkekler Ağlamaz,Öyle Sarhoş Olsam Ki,Ağlama Değmez Hayat,Ayrılığın Hediyesi,Kadınım,Düşler Sokağı,El Adamı,Hatıran Yeter,Bana Bir Masal Anlat Baba,Yıldızların Altında,Sen Ağlama,Ben de Özledim,Kol Düğmeleri,Kara Sevda,Kalpsiz,Kan Çiçekleri,Ben Ölmeden Önce (feat. Ceylan Ertem),Katlime Ferman,Doruklara Sevdalandım,Kişisel Birşey,Vurulduk,Kütürdet Beni Rutubet,Şairin Elinde - Live,1945,Ünzile,Gündüz Gece,Gamsız,Raptiye Rap Rap,İki Yol,Haydar Haydar,Keklik Gibi,Goca Dünya,Yalan Dünya,"Gurbet - Live At Bostancı Gösteri Merkezi, İstanbul / 2003",Ayva Çiçek Açmış (feat. Gaye Su Akyol),Sen Benden Gittin Gideli,Adem Olan Anlar,Aman Yavaş Aheste,Dinleyiverin Gari,Dere Boyu Kavaklar,Ona Rastladım,Çığlık Çığlığa,Hasret
Battı Gemim,Durmaz Akar,Kaş II,Tutun Sen Bana,Dinle Beni Bi',Esen,Sandal,Bodrum,Uykusuz ve Dengesiz,Sen Varsın Diye,Güç Para Zıvana,Kalabalık,Kaş,Para Hala Bende,Ellilik Banknotlar,Tarla,Sen Taştan,Ankara Kapkara,Ölmemişiz,Ateş Edecek Misin?,Bir Sinema Filmine Bilet Almışım,Takımdan Ayrı Düz Koşu,Yaz Geçer,Kendi Evimde Deplasmandayım,Olmazlara İnat,Gizli Gizli,Yaşıyorum Sil Baştan,Salaksın,Yalnızlık Kanında Var,Gavurlar,Yalan,Beyni Yok,Nafile,Yangın Var,Egotango,Ömrümüz Yine Geçiyor,Zombi,Ne Zamandır Sendeyim,Canavar,Boş Gemiler,Ölsem Yeridir,Son Seslenişim,Kazılı Kuyum,Keder,Utanmazsan Unutmam,Kaybediyorum Yeniden,Güneş,Ölümle Yaşam Arasında,Biri Vardı,Bikinisinde Astronomi - Bonus Trek,Anamız Babamız Yok Deriz,Zaman Yok,Nektarin (Canlı),Elektrot,Viva La Vadi,Modern Zamanlar,Pazar Ve Ertesi,İ.K.O.,Gece,Ütopya,Bu Kız,Sabaha Kadar,Kediler Ve Şarkılar,Kafile,Hatamı Dansa Kaldırdım,Her Şey Sen,Giderdi Hoşuma,Yakamoz Güzeli,İstanbul Beyefendisi,Akşamüstü,Nasıl Öğrendin Unutmayı,Uyursam Geçer Mi?,Yalan,Galiba Sevmiyorlar,Dünyanın En Güzel Kızı,Altüst Olmuşum,Uzunlar - V1,Kelebekler,Benimle Kayboldun,Seni Dert Etmeler,Anı,Sakinleştim,Kalp Hanım,Son Arzum,Kurtar Beni Meyhane,Bu Saatten Sonra,Gitme,Gökyüzünü Tutamam,Rakı İçmeyi Bilmesen Tanışabilir Miydik,Hiç İyi Değilim,N'apim Tabiatım Böyle,Aklımı Kaçırdım,Doldum,Karanlık,Belki,Bu Akşam,Dibine Kadar,Anason,Anlayamazsın,Beni Aşka İnandır
Küçük Sevgilim,Bir Derdim Var,Cambaz,Yalnızlığın Çaresini Bulmuşlar,Arsız Gönül,Ne Güzel Güldün,Sevmekten Usanmam,Hele Bi Gel,Yitirmeden,Dön Bak Dünyaya,Unutuldular,Gözler Anlatır,Yıldızlar,Belki Üstümüzden Bir Kuş Geçer,Haydi Gel İçelim,Aşktan Öte,Zaferlerim,Saydim,Sen Ağlama,Kara Değil mi?,Sözlerimi Geri Alamam,Sözlerimi Geri Alamam,Seninle Bir Dakika,Yaşamak Var Ya,Kime Ne,Sevenler Ağlarmış,Anlasana,Dağlar,Zifiri,Beni Benimle Bırak,Sen Ona Aşıksın - Kabullenme,Cevapsız Sorular,Aşk Nerden Nereye,Anason,Öleceğim,Değmesin Ellerimiz,Pembe Mezarlık,Yalnızlık Senfonisi,Değmesin Ellerimiz - Akustik,Tastamam,Sensiz İstanbul'a Düşmanım (feat. Emre Aydin),Yıldızların Altında,Duvar,Yıldızları Yakalamak,Kadınım,Dön Bana,Papatya,Bu Akşam Ölürüm,Hoşçakal,Durma Yağmur Durma,Serseri,Söz Ver,Sigara,Sil Baştan,Dokunma,Bu Aşk Fazla Sana,Son Defa,Yine Yazı Bekleriz - Akustik,Ölürüm Hasretinle,Sensiz Ben,Nerdesin,Sevdiğim Kadın,Aşk Durdukça,Yani,Affet,Kara Gözlüm,Sen Gitme,Beş,Yalan,Sultan Süleyman,Afili Yalnızlık,Mevsimler Geçerken,Kalpsiz,Bir Hadise Var,Ah Bir Ateş Ver,Zor Aşk,Ben de Özledim,Oyunbozan,Sarı Kurdeleler,Değer mi?,Aklımın İplerini Saldım,Duy Beni,Ahtapotlar,Roket Adam,Yasak Bahçe,Mey,Bitti Rüya,Ah Bir Ateş Ver,Yağmur,Sokak Lambası,Belki Bir Gün Özlersin,Seni Severdim,Aşk Dediğin,Hüzün,Bana Hediye,Zaman Beklemez,Unut Beni,Öpücük,Yalnızım Ben,Bulunmam Gerek
Son Defa,İz Bırakanlar Unutulmaz,Tadın Kaldı,Elimde Değil,Mendil,Uçları Kırık,Yanıyor Zaman,O Şarkı,Ankara,Tadın Kaldı,Bu Sabahların Bir Anlamı Olmalı,"Yalnızca Ben, Yüzlerce Sen",Nefes Nefese,Rapsodi İstanbul,Güzel Bir Gün,En Güzel Hikayem,Dursun Dünya,Kim?,Unutamadım,Terlemeden Sevişenler,Sevişirdik Bazen,Ruhun Sarışın,Fahişe,Tek Başına Dans,Bak Hayatına,Martılar,Kadınım,Zifiri,Resim,Söz Ver,Senin Yüzünden,Aşkın E Hali,Mütemadiyen Ağlıyorum,Hayat Neden Şekil Yapıyor,Ver Bana Düşlerimi,Dokuz Altı Yolları,Fırt Emin,İki Zavallı Kuş feat. Teoman (feat. Teoman),Ahh,Serserim Benim,Ben Ölmeden Önce (feat. Fatih Erdemci),Lavinia,Yeniköy,Gemiler,An,Sen Gibi,Ta Uzak Yollardan,Dönersen,Git,Çığlık Çığlığa,Çalma Açmam Kapıyı,Sen Ve Ben,Var Olmazsan,Yine Yazı Bekleriz,Söyle Ruhum,Büyük Ayrılık,Hey Pardon,Ağla,O Güzel Günler,Olsun,Bir Derdim Var,Cambaz,Küçük Sevgilim,Oyunbozan,Yaz Yaz Yaz,Ayıp Olmaz Mı?,Dokun Bana,Boşver,Benimle Yan,Haram Geceler,Rüya,Yoldan Geçen Adam,Erik Ağacı,Bi'şey Olsun,Kaledibi,Bir Işık,Nazlı Jazz,Bu Gece Farkli,Dua,Yıllar Sonra,Yas 18,Herşey Güzel Olacak,Yalan,Beni Severmiş O,Askina Elveda,Erkekler Ağlamaz,Kavak Yelleri,Yine Yeni Yeniden - Yeniden Sev,İz Bırakanlar Unutulmaz (feat. Vega),Hani Biz (feat. Yildiz Tilbe),Beni Bırakma,İz Bırakanlar Unutulmaz (feat. Vega),For Those Who Died Alone,Bir Araya Gelemeyiz,Geç,Öz,Belki,Rüyalar Kızı,Geri Dönemem,Düşmanmışız Gibi
Bir Derdim Var,Cevapsız Sorular,Kupa Kızı Ve Sinek Valesi,Bekle Dedi Gitti - Çizik,Kendime Yalan Söyledim,Araf,Beni Sen İnandır,Öyle Dertli,Aşk Nerden Nereye,Mey,Senden Daha Güzel,Ne Güzel Güldün,Haydi Gel İçelim,Cambaz,Beni Benimle Bırak,Helal Olsun,Bana Öyle Bakma,Saydim,Ölürüm Hasretinle,Sevmekten Usanmam,Pembe Mezarlık,Durma Yağmur Durma,Değmesin Ellerimiz,Yalnızlığın Çaresini Bulmuşlar,Bir Kadın Çizeceksin,Elleri Ellerime,Anason,Sensiz Ben,Oyunbozan,Muhtemel Aşk,Sil Baştan,Serseri,Dön Bak Dünyaya,Sen Ona Aşıksın - Kabullenme,Dokunma,Dursun Zaman (feat. Göksel),Belki Üstümüzden Bir Kuş Geçer,Meyhaneler Sen...,Aşk Durdukça,Ben Ne Yangınlar Gordüm,Sigara,Ben Seni Arayamam,Haram Geceler,Yorma,Bu Aşk Fazla Sana,Nasıl Öğrendin Unutmayı,Ölüyorum,Aşk Dediğin,Unut Beni,Böyle Kahpedir Dünya,Dans Et,Beni Aşka İnandır,Gurur Benim Neyime?,Kafam Senden Bile Güzel,Yad Eller,Dünyanın Sonuna Doğmuşum,Bir Pazar Kahvaltısı,Antidepresan Gülümsemesi - Pazarlık,Sultan-ı Yegâh,Sevda Çiçeği,Küçük Sevgilim,Belki de Aşık Oldun,Sevdiğim Kadın,Peki Madem,Ben Nası Büyük Adam Olucam,Paramparça,Renkli Rüyalar Oteli,Gemiler,Gönülçelen,Döneceksin Diye Söz Ver,Beklediğim Ne Varsa Sensin,Aklımın İplerini Saldım,Hatıran Yeter,Hep Aklımdasın,Ben de Özledim,Seni Kendime Sakladım,Her Şeyi Yak,Bu Akşam,Köprüaltı,Aman Aman,Kırmış Kalbini,Bal,Ah,Vazgeçtim Ben Bugün,Yıldızların Altında,Kafile,Yürek,Beş,Aşk Kırıntıları,Hoşçakal,Çoban Yıldızı,Islak Islak,Sor Bana Pişman mıyım,Bir Sevmek Bin Defa Ölmek Demekmiş,Hele Bi Gel,Anlayamazsın,Afili Yalnızlık,Yalnızlık Senfonisi,Yitirmeden,Ben Böyleyim
Yalan,Mihriban,Kendime Yalan Söyledim,Sakın Gelme,Yorma,Dokunma,Belki Üstümüzden Bir Kuş Geçer,Aşk Durdukça,Kafile,Meyhaneler Sen...,Elfida,Bir Derdim Var,Cambaz,Pembe Mezarlık,Bir Melek Vardı,Buzdan Şato,Kupa Kızı Ve Sinek Valesi,Renkli Rüyalar Oteli,Paramparça,Hikayem Bitmedi,Anason,Seni Kendime Sakladım,Her Şeyi Yak,Haberin Yok Ölüyorum,Manası Yok,Öyle Dertli,Yanıbaşımdan,Kolay Değildir,Saydim,Islak Islak,Unutamadım,Her Şeyi Yak,Rüzgar,Resimdeki Gözyaşları,Cevapsız Sorular,Dursun Zaman (feat. Göksel),Bir Kadın Çizeceksin,Alışırım Gözlerimi Kapamaya,Her Aşk Ölümü Tadacak,Kandırma Kendini,İz Bırakanlar Unutulmaz (feat. Vega),Gel - Bu Son El,Tek Yön Seçtiğin Tüm Yollar,Sil Baştan,Sigara,Kal (feat. Teoman),Haram Geceler,Hele Bi Gel,"Gurbet - Live At Bostancı Gösteri Merkezi, İstanbul / 2003",Karagözlüm,Yanmış İçinden,Haydar Haydar,İçimde Ölen Biri,Sorma,Beni Benimle Bırak,Bitti Rüya,Işıkları Söndürseler Bile,Hepsi Bir Nefes,Ölürüm Hasretinle,Üryan Geldim,Mor Yazma,Kapkaç,Süper Güçlerimiz Var,Sakın Söyleme,Helal Olsun,Haydi Gel İçelim,Yalnız,Gemiler,Ölesim Var,Zaferlerim,Gitti Gider,Bu Son Olsun,Deli - Eurovision 08,Gül Kendine,Neredesin Sen,Haykıracak Nefesim Kalmasa Bile,Ölüyorum,Seninle - Kırmızı,Nafile,Yalnızım Ben,We Could Be the Same,Aşktan Öte,Kahpe,Senden Sonra,Yad Eller,Istanbul,Fly to Stay Alive,Fırtınam,Seninle - Mavi,Ah,Değmesin Ellerimiz,Hayat Bu İşte,Sultan-ı Yegâh,Kara Toprak,İtildik,Sakın Bana Söyleme,Kal Yanımda (feat. Koray Candemir),Kırmış Kalbini,Acının İlacı,Fener
Geçmişin Yükü,Üzgün - Acoustic Version,Yangın,Ejderha,Ölüm,Atesoglu,Gecenin Rengi,Melekler,Seviyorsan İnanıyorsan,Yalnızlığın Çaresini Bulmuşlar,Gülümse,Sakın Söyleme,İnsanlar,Annen,Soykıran,Son Söz,Kurban,Namus Belası,Ağla,Suç Bende,Cennet,Aramiza Hosgeldin,Kudurmuş Azgın Sular,Deli,Olan Biten,Deprem,Kalbim Bomboş,Yakın Ölüm Deneyimi,Yalan,Patron,Yalnızlar Çağı,Bilmece,Sur,Beyhude,Bak,Yaş Elli,Yumurta,Yok,Hasret,Bul Beni,Batman,Bilmezsin,Yol Gözümü Dağlıyor,Ben Böyleyim,Emrah,Uzakta,Cherokee,Dans Et,Aya Bak Yıldıza Bak,Kime Ne,Aya Da Gidelim Osman,Acının İlacı,Yarası Saklı,Ögret Bana,Kendine Rağmen,Sahibi Yok,Yargısız İnfaz,Kindar,Kıyamet Uykuda,Demokrasi,Ağustosun Son Günü,Lümüne,Bu Alemi Gören Sensin,Doğmadan Önce,Çok Yorgunum,Ceviz Ağacı,Deniz Üstü Köpürür,Seni Her Gördüğümde,Kendimden Geriye,Bizler Özgürüz,İyiler Siyah Giyer,Gitme,Y.o.k.,Kısır Döngü,Hayvan,Bertaraf Et,Başa Dönebilirmiyiz ?,Uyut Beni,Beni Siz Delirttiniz,Haberin Yok Ölüyorum,Akrebin Gözleri,Seytan Bunun Neresinde,Ölümlü,Çal,Marilyn Monroe,Güneş,İyi Ol,Nafile,Dur Gitme,Ama Sen Varsın,Gönül İster,Yobaz,Kaos,Bir Gerçek Var,Yandı Herşey,Obur Dünya,Arsız Gönül,İfrit,Sarılırım Birine,Sarı Çizmeli Mehmet Ağa
İki Keklik,Keklik,Yayla Yolları,Eşşeği Saldım,Şarköy Türküsü,Cilveloy,Namus Belası,Mahkeme,Kızılcıklar Oldu Mu?,Makaram Sarı Bağlar,Çayır Çimen Geze Geze,Cemilem,Yalan,Atabarı,Ağlama Değmez Hayat,Yıldızların Altında,İkimiz Bir Fidanın,Bu Akşam Ölürüm,Gelevera Deresi,Hayde,Hey Gidi Karadeniz,Şaşkın,Ben İnsan Değil Miyim,Göklerde Kartal Gibiydim,Bir Ay Doğar,Bitmez Tükenmez Geceler,Minnet Eylemem,İki Keklik,Sarı gelin,Allı Turnam,Mimoza Çiçeğim,Haydar Haydar,Deriko,Lan Oğlum Böyle Olmaz,Sen Bir Aysın,Yaylalar,Yayla Çiçeği misin,Başındaki Yazmayı da Sarıya mı Boyadın,Ceylan,Züleyha,Rende,Mavilim,Burçak Tarlası,Hekimoğlu,Hekimoğlu,Evreşe Yolları,Evreşe Yolları,Leylim Ley,Altın Yüzüğüm Kırıldı,Allı Turnam,Pınarbaşı Burma,Pınarbaşı,Kaymakamın Kızları,Ela Ela Leose,Gımıldan,Arap Kızı,Ella Ella,Yeni Bir Gün,Kağızman / Derule,Eğri Eğri Doğru Doğru,Dinleyiverin Gayri,Turkish Cowboys,Drama Köprüsü,Gurbet,Gurbet,Cilveloy,Gökte Yıldız Ay Mısın,İyi Düşün Taşın,Hanımey,Allam Allam,Ben Bilmezdim Renkleri,Bahçe Duvarından Aştım
Kahpe,Zaferlerim,Askina Elveda,Dursun Zaman (feat. Göksel),Beni Benimle Bırak,Cambaz,Deli,Yaz Yaz Yaz,Daha Mutlu Olamam,Sevda Çiçeği,Seninle - Kırmızı Versiyon,Belki Üstümüzden Bir Kuş Geçer,Öyle Dertli,Koca Yaşlı Şişko Dünya,Renkli Rüyalar Oteli,Istanbul,Küçük Sevgilim,Olsun,Ölüyorum,Araf,İstanbul'da Sonbahar,Neyin Nesi,Bir Kış Sabahı,Seni Gördüm Rüyamda,Elleri Ellerime,Beklenen Gemi,Doldum,Ben Böyleyim,Gemiler,Yalan,Döneceksin Diye Söz Ver,N'apim Tabiatım Böyle,Helal Olsun,Evleniyormuşsun Bugün,Nefes Bile Almadan,Sevmekten Usanmam,Paramparça,Bu Akşam,Işıkları Söndürseler Bile,Kaçar Gider,Yine Yazı Bekleriz,Kazılı Kuyum,Bagchaser Can,Yapma N'olursun,Ses Etme,Parçalanıyoruz,Paranoya,Platonik,Dem,Tastamam,Bulunmam Gerek,Bahr-i Hazer,Zombi,Hikaye,Sarılırım Birine,Gururum Kadarsın,Kaçıncı Kayboluşum,Kapısı Kapalı,Fırtınam,Gülümse,Güneş,Dans Et,Meczup,Uzun Geceler,Yol Görünmüyor,Acının İlacı,Son Mektup,Bertaraf Et,Yine Karşılaşırsak,Aşktan Öte,Bırak Seveyim Rahat Edeyim,Hayvaaağ1n,Benden Bana,Kanıyorduk,Sen de Saçmala,"Tutmuyor Frenler, Pt. 1",Sarhoşum,Kalbim Seni Arıyor,Anlat Ona,6patlar,Zaman Yok,Galiba Sevmiyorlar,Nafile,Sarı Çizmeli Mehmet Ağa,Yine,Uyut Beni,Kayıp,Bir Kere Gelir - Canlı Akustik,Gökyüzünü Tutamam,Çıldırmicam,Trenler,Ellerin,Son Bir Şans Daha,Değmesin Ellerimiz,Kalbim Bomboş,Deprem,Uzunlar - V1,İnsanlar,Sen Anla,An
Batık Gemi,Sakladığın Bir Şeyler Var,B.,Gecelerim,Aşk Nerden Nereye,Cevapsız Sorular,Bir Derdim Var,Yanında Uyansam,Veda,Zombi,Son Arzum,Evrenin Oyunu,Rüya Gibi,Haydi Gel İçelim,En Dibine Kadar,Pus,Düşman Oldum Kendime,Çok Yazık,Düşünürsün,Dibine Kadar,Karşılıksız,Ben Hala Vazgeçmedim,Dön Artık,Değerini Anlaman İçin,Gökyüzünü Tutamam,Sevgin Olmadan,Beni Aşka İnandır,Dokunmak Kadarmış Aşk,Biri Vardı,Bal Tadında,RUHUM NEREDE?,Kendime Yalan Söyledim,Belki,Aşk Paylaşılmaz,aklına ben gelicem,Beni Yakın,Beni Benimle Bırak,Mor Yazma,Ben Seni Ararken,Cambaz,Seviyorsan İnanıyorsan,Kal Benimle,Belki Üstümüzden Bir Kuş Geçer,Dönme,Böyle Ayrılık Olmaz,Firuze,Pembe Mezarlık,Bu Şehir Bizim,Yıldızlar Üstüne Parlıyorken,Bir Derdim Var,Kardan Aydınlık,Sokak Lambası,Acı,Gurur Benim Neyime?,Aklımı Geri Ver,Gerçeklerin Kıyısında,Helal Olsun,Dursun Zaman (feat. Göksel),Ne Olur Bana?,Her Yol Uçurum,Meyhaneler Sen...,Bu Saatten Sonra,Kendini Bilmezim,Oyunbozan,Sözüm Meclisten İçeri,Sarılsak Geçerdi,Kafile,Işıkları Söndürseler Bile,Anlayamazsın,Artık Vazgeçtim,Bir Sevmek Bin Defa Ölmek Demekmiş,Senden Daha Güzel,Hayalet Sevgilim,Her Aşk Ölümü Tadacak,Dünyanın Sonuna Doğmuşum,Gülemezdim Katilimle,Dünyanın En Güzel Kızı,Değmesin Ellerimiz,Kupa Kızı Ve Sinek Valesi,Hayir Olamaz,Yürek,Paramparça,Porselen Kalbim,Vazgeçtim Ben Bugün,Hiç Bitmez Bu Masal,Aşk Yok Olmaktır,Anlat Ona,Savaşım Kendimle,Seni Kendime Sakladım,Madem,Serseri,Sarı Kurdeleler,Mey,Doldum,Kafam Senden Bile Güzel,Böyle Kahpedir Dünya,Dem,Yalnızlığın Çaresini Bulmuşlar,Bir Melek Vardı,Sen Ağlama
düşman benim,küfür mü iltifat mı,kalbimden tenime,kapalı perdeler,PİÇ,Piç - Live,Toprak Yağmura - Live,Senden ayrı,ahmakıslatan,Ağlama ben ağlarım,HİÇ - Akustik,Ellerin Uzansa - Akustik,Ellerin Uzansa,Sonuna Kadar,Kendimce Biriyim,Vuruldum,Gel Gülüm,HİÇ - Jeremy Version,O Benim - Jeremy Version,Yüreğimdesin - Jeremy Version,Güz Bahçen ve Sen - Jeremy Version,Sevda Gibi - Jeremy Version,Ay Tenli Kadın - Jeremy Version,Hepsi Bu Kadar - Jeremy Version,Galiba - Jeremy Version,Ta-Da - Jeremy Version,İstesem De - Jeremy Version,Öyle Meşk Oldum - Jeremy Version,Dolunay,Bunun Adı Aşk,Hayatım Leş,Çok Özledim,Ben Sende Yandım,Dünyanın En Güzel Kızı,Altüst Olmuşum,Bu Kız Benim Kaderim,O Ben Olamam,Yerle Bir Olurum,Aklımı Kaçırdım,Papatyalar,Beni Sevdi Benden Çok,Bir Yol Bulursun,Sevmeden Geçer Zaman,Aşık Oldum Celladıma,Yolunda Gitmeyen Adam,Ormanda Kaybolmuş Bir Yaprak,Yavaş Yavaş Yavaş,Senden Sonra,Ellerini Kaldır,Sen Rahat Ol,Telved Litak,Iskaladık Birbirimizi,Hayat Kaçık Bir Uykudur,"Tutmuyor Frenler, Pt. 1",Ölmüyor Öldürmüyor,Yersiz Göksüz Şehirler,Siktiret Boşver,Sen de Saçmala,Kanıyorduk - Live Studio Session,Aşk Virüs - Live Studio Session,"Tutmuyor Frenler, Pt. 2",Bugün Herkes Ölsün İstedim - Live Studio Session,Askti Bu,Don Kisot,Yasandim Daha Cok,Seni Buldum,Plastik Cicekler Ve Bocek,Tamam Boyle Kalsin,Her Neyse,Artık Melek Değilim,Roman Kahramanı,Mutlu Olmak İçin,Dünya,Ne Olmaya Geldim,Bak Keyfine,Falan Filan,Hala Aşk Var Mı,Senden Sonra,Sen Kendinde Ol Yeter,Prensesin Uykusuyum,Nefes Bile Almadan,Falan Filan,Hala Aşk Var mı,Prensesin Uykusuyum,Dünya,Roman Kahramanı,Çığlık Çığlığa,Kirli Suyunda Parıltılar,Ne Olmaya Geldim?,Artık Melek Değilim,Bak Keyfine,Kanıyorduk,Onlar Bile Üzülürler,Hala Seni Çok Özlüyorum,Kafakafka,Kalpsiz Romantik,Senden Vazgeçeli Çok Oldu,Bugün Herkes Ölsün İstedim,"Aşk, Virüs",Mutlu Olmak İçin
Balık,Bu Akşam,Dibine Kadar,En Güzel Günüm Gecem,İstanbul,İyi de Bana Ne,Masal,Özgürlüğün Ülkesi,Paranoya,Sen Yoksun Diye,Köprüaltı,Hayatı Yaşa,Eyvallah,Köpekler,Gönül İster,"Gurbet - Live At Bostancı Gösteri Merkezi, İstanbul / 2003",Can Kırıkları,Çakıl Taşları,Ben Şarkımı Söylerken,Birileri Var,Ya Hep Ya Hiç,Okyanus,Yalnız,Sözde Namus,Dilek Taşı,Hep Karanlık,Delgeç,Sevda Çiçeği,Bir Derdim Var,Cambaz,Şirket,Darbe,Deli,Sor,Yorma Kendini,Oyunbozan,Yaz Yaz Yaz,Melekler Ölmez,Sultan-ı Yegâh,Kara Kutu,Yardım Et,Festus,Skalonga,Çatal Yürek,Kime Ne,Serseri Mayın,Arsız Gönül,Pis,Kafama Göre,Parçalanıyoruz,Ben Böyleyim,Herşey Güzel Olacak,Yaşamak Var Ya,Öpücük,Sende Yap,Beyoğlu,Serseri,N'apim Tabiatım Böyle,Yıldızları Yakalamak,Duş,Resimdeki Gözyaşları,Gökdelenler,Fahişe,Galata'da Rıhtımda,Sevişirdik Bazen,Bak Hayatına,Rüzgar Gülü,Uykusuz Her Gece,Kal (feat. Teoman),Güzel Bir Gün,İki Aşk,Tek Başına Dans,Bonusblues,Bitti Rüya,Bir Kadın Çizeceksin,Dursun Zaman (feat. Göksel),Dünyanın Sonuna Doğmuşum,Işıkları Söndürseler Bile,Beni Benimle Bırak,Hint Kumaşı,Her Aşk Ölümü Tadacak,Evdeki Ses,Üryan Geldim,Yine Yeni Yeniden - Yeniden Sev,Tek Yön Seçtiğin Tüm Yollar,Hani Biz,Kapkaç,İtildik,Sessizlik Sona Erdi,Rezalet Çıkarasım Var,Haykıracak Nefesim Kalmasa Bile,Bertaraf Et,Açtırdınız Kutuyu,Paranoya,Aşk Kitabı,Yuh Yuh,Issızlığın Ortasında,Aldırma Gönül,Nikah Masası - Düğüm Salonu Orijinal Film Müziği,Sıkı Tutun
Arıyorum,Öyle Bir Geçer (Live @FadeOut Studios),Dünyanın Yükü,Gecenin En Güzeli,Ya Kal Ya Git,Bir Aşk,Biriyim,kara leke,Ezberledi Kalbim,Son Seslenişim,Senin mi?,Dönmem Ona,Senden Daha Güzel,Maymunlar Gezegeni,Neden Olmasın?,Bitti Dersin,GİTMELİYİM,Kalbi Hepten Kırıklara,yeniköy,Hayatımın Kadını,Zamanın Bahçesinde,buralar soğuk,Ağlama ben ağlarım,karanlıklarda sevemem seni,Aşka Çarem Yok,Yaktı Geçti,Sen Bilmezsin,Üç Günlük Dünya,Yara,Gidiyorum,Sen ya da Hiç,Mahvet 2.0,Affettim Herkesi,Yine De Unut,Şerefine,yorgun düştüm Müslüm'den,Dilerim Ki,Cevapsız Sorular,Vazgeç Artık Rüyalarımdan,Boğaziçi - Kargo: Yarına Kalan Şarkılar,Bir Yangının Külünü,Hep De Yorgun,Istanbul,Bir Derdim Var,çok aşık,Tam Otuzumdayım,Yarım Kalan,B.,alev alev,Firuze
